,X1,DistrictNCES,FIPS,NAME,NMCBSA,CBSA,CSA,COUNTY,STATE,ST_ABBR,ses_EP_POV,ses_EP_UNEMP,ses_EP_PCI,ses_EP_NOHSDP,ses_EP_UNINSUR,ms_EP_MINRTY,ms_EP_LIMENG,hh_EP_AGE17,hh_EP_DISABL,hh_EP_SNGPNT,hh_EP_MUNIT,hh_EP_MOBILE,hh_EP_CROWD,hh_EP_NOVEH,hh_EP_GROUPQ,hh_EP_PLUMB,pm_EP_AGE65,hc_icu_capita,hc_hosp_beds_capita,hc_pqi,hc_emer_services_capita,hc_epi_capita,hc_health_labs_capita,hc_spend_capita,hc_PHEP_capita,hr_incarcerated_per_100k,hr_all_care_residents_per_100k,hr_high_risk_employees_per_100k,pd_population_density,V3_THEME1,V3_THEME2,V3_THEME3,V3_THEME4,V3_THEME5,V3_THEME6,V3_THEME7,V3_CCVI,SchoolYear,DistrictID,DistrictName,Control,PhysicalCity,PhysicalState,Enrollment,OpenDate,TeachingMethod,SportsParticipation,OnlineInstructionIncrease,NetworkInvestment,HardwareInvestment,StaffMaskPolicy,StudentMaskPolicy,StudentIllnessReturnPolicy,StudentIsolationArea,SchoolTemporaryShutdown,ParentOptOutClassroomTeaching,LastVerifiedDate,school_inperson,total,status_county
371,626,2201680,22105,Tangipahoa Parish,"Hammond, LA",25220,406,Tangipahoa,LOUISIANA,LA,22,8.6,24004,16.7,11.2,36.7,0.9,24.7,20,11.2,1.5,20.7,2.1,6.7,2.8,1.836725311,13.6,49.6701591,380.371083,7722,3.596999075,56,0.021510955,15631,1.8655,427.5731012,407.6503402,2900.294244,164.9211561,0.902578797,0.699777141,0.920725883,0.58739255,0.438713785,0.248010188,0.803565743,0.817892391,2020-2021,893143,Tangipahoa Parish School System,Public,Amite,LA,19830,2020-08-12,Hybrid,Unknown,Unknown,Pending,Yes,Pending,Pending,Pending,Pending,Pending,Yes,12/22/2020,1,1,1
372,627,2201710,22107,Tensas Parish,N,N,N,Tensas,LOUISIANA,LA,40,16.7,14569,22.3,21.5,57.7,0.1,24,10.8,8.6,0.5,15.8,2.3,14.2,0.4,5.357908273,22.7,0,0,6887,3.596999075,56,0.021510955,15631,1.8655,0,0,557.2224604,7.74074724,0.993314231,0.505889844,0.574657752,0.902260427,0.631327603,0.007322509,0.151862464,0.568608723,2020-2021,893100,Tensas Parish School District,Public,Saint Joseph,LA,453,2020-08-17,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Unknown,Yes,Closed indefinitely,Yes,10/28/2020,1,1,1
373,629,2201770,22111,Union Parish,"Monroe, LA",33740,384,Union,LOUISIANA,LA,18.5,6.3,22979,14.4,12,31.2,1,22.3,16,7.4,1.2,33.1,3.1,7.2,2.3,1.770856507,19.4,0,149.4832152,7976,3.596999075,56,0.021510955,15631,1.8655,1303.670745,1067.85317,2077.864294,25.62782242,0.70423432,0.679719834,0.736389685,0.874243871,0.581343521,0.842088507,0.345431391,0.862145813,2020-2021,893117,Union Parish School District,Public,Farmerville,LA,2163,2020-09-08,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Unknown,Yes,Yes,Closed indefinitely,Unknown,1/12/2021,1,1,1
374,630,2201800,22113,Vermilion Parish,"Lafayette, LA",29180,318,Vermilion,LOUISIANA,LA,17.6,8,24546,21.6,10.1,21.7,1.8,25.9,16.8,8.7,1.6,20.9,3.8,6.7,0.9,1.339636194,14.7,10.02657041,154.4163064,5274,3.596999075,56,0.021510955,15631,1.8655,237.1924432,851.8883525,2430.387359,51.02831361,0.875517351,0.702324101,0.760585801,0.64533588,0.532951289,0.334925183,0.544730977,0.76504298,2020-2021,893150,Vermilion Parish School District,Public,Abbeville,LA,9639,2020-09-08,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Not required,Yes,Yes,Never closed,Yes,10/20/2020,1,1,1
375,631,2201830,22115,Vernon Parish,"Fort Polk South, LA",22860,217,Vernon,LOUISIANA,LA,17.2,9,23763,12.8,9.2,30,0.6,25.3,17.2,8.8,1.8,20.9,1.3,6.3,4.4,2.850589135,11.2,13.48591685,252.9877093,8242,3.596999075,56,0.021510955,15631,1.8655,466.6026232,0,2052.659439,38.41128698,0.681948424,0.576886342,0.846864056,0.23432028,0.725246737,0.081821076,0.457179242,0.520534862,2020-2021,893104,Vernon Parish School District,Public,Leesville,LA,9427,2020-11-03,On Premises,Yes,Yes,Yes,Yes,Pending,Pending,Pending,Pending,Pending,Yes,1/4/2021,1,1,1
376,632,2201860,22117,Washington Parish,"Bogalusa, LA",14220,406,Washington,LOUISIANA,LA,26.8,11,18971,22.7,13.7,34.4,2.1,24.1,23,12.6,1.6,25,3.3,9.3,4,2.858557376,17.2,27.98768542,243.4760894,7177,3.596999075,56,0.021510955,15631,1.8655,411.1328756,434.8106851,1496.00706,69.38753277,0.965616046,0.810888252,0.994906081,0.944285259,0.443489335,0.11716014,0.627507163,0.899713467,2020-2021,893146,Washington Parish School System,Public,Franklinton,LA,5307,2020-08-17,Hybrid,Unknown,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Unknown,Yes,12/30/2020,1,1,1
377,634,2201920,22121,West Baton Rouge Parish,"Baton Rouge, LA",12940,N,West Baton Rouge,LOUISIANA,LA,15.7,6,28482,15,9.3,43.7,0.3,24.4,14.6,12.9,4.3,20,2.6,6.9,3.4,0.92420727,12.9,0,0,5874,3.596999075,56,0.021510955,15631,1.8655,877.8035576,348.0278422,10266.82135,134.4128872,0.70614454,0.548869787,0.915313594,0.675262655,0.783826807,0.785737026,0.770136899,0.953199618,2020-2021,893133,West Baton Rouge Parish School District,Public,Port Allen,LA,4040,2020-08-10,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for middle/high school students only,Unknown,Yes,Never closed,Yes,10/26/2020,1,1,1
378,635,2201950,22123,West Carroll Parish,N,N,N,West Carroll,LOUISIANA,LA,22.7,10.9,22922,21.8,16.6,20.9,0.1,23.4,14,9.8,0.2,24.8,0.7,3.9,4.9,1.198568873,18.6,0,260.9830361,14424,3.596999075,56,0.021510955,15631,1.8655,214.6690519,1001.788909,858.6762075,31.08614388,0.992359121,0.304998408,0.383635785,0.88506845,0.631009233,0.194842407,0.392868513,0.575612862,2020-2021,893090,West Carroll Parish School Board,Public,Oak Grove,LA,2114,2020-09-01,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for middle/high school students only,No,Yes,Never closed,Yes,10/20/2020,1,1,1
379,636,2201980,22125,West Feliciana Parish,"Baton Rouge, LA",12940,N,West Feliciana,LOUISIANA,LA,14.7,7.7,23565,18,7.6,47.7,0.5,16.5,13.2,11.5,3.4,20.5,2,4.8,22.3,1.489237172,13.3,0,155.4823061,4869,3.596999075,56,0.021510955,15631,1.8655,214.6062301,0,786.8895103,38.12621784,0.602674308,0.642470551,0.640878701,0.892390958,0.676536135,0.022285896,0.453995543,0.622413244,2020-2021,893134,West Feliciana Parish School District,Public,Saint Francisville,LA,2274,2020-08-07,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for middle/high school students only,Yes,Yes,Never closed,Yes,10/6/2020,1,1,1
380,637,2202010,22127,Winn Parish,N,N,N,Winn,LOUISIANA,LA,23.8,4.6,20162,18.7,12.8,34.9,0.2,21.2,20.2,9.9,0.7,24.1,1.2,6.7,13,5.160756175,17.5,34.17401408,401.4989293,10863,3.596999075,56,0.021510955,15631,1.8655,538.1537188,1152.200911,5843.797433,15.25546402,0.673989175,0.444762814,0.854186565,0.93950971,0.47182426,0.915313594,0.23527539,0.801655524,2020-2021,893073,Winn Parish School District,Public,Winnfield,LA,2563,2020-08-17,Hybrid,Yes,Unknown,No,Yes,Required for all staff,Required for middle/high school students only,Yes,Yes,Never closed,Yes,9/8/2020,1,1,1
381,642,2800185,28011,WEST BOLIVAR CONS SCHOOL DIST,"Cleveland, MS",17380,185,Bolivar,MISSISSIPPI,MS,34.6,10.5,17713,23.1,14.6,67.5,0.3,25,19.4,16.1,3.5,9.3,1.7,12.8,4.7,1.589347079,14.5,24.15386009,495.1092863,7889,2.409227341,65,0.033600468,15293,2.1934,1853.215513,849.9018164,2881.07511,37.177442,0.973256925,0.617319325,0.961795606,0.732887615,0.511302133,0.893982808,0.445717924,0.94205667,2020-2021,899673,West Bolivar Consolidated School Dist,Public,Rosedale,MS,1371,2020-09-08,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Unknown,Yes,10/15/2020,1,2,1
382,643,2800186,28011,NORTH BOLIVAR CONS SCHOOL DIST,"Cleveland, MS",17380,185,Bolivar,MISSISSIPPI,MS,34.6,10.5,17713,23.1,14.6,67.5,0.3,25,19.4,16.1,3.5,9.3,1.7,12.8,4.7,1.589347079,14.5,24.15386009,495.1092863,7889,2.409227341,65,0.033600468,15293,2.1934,1853.215513,849.9018164,2881.07511,37.177442,0.973256925,0.617319325,0.961795606,0.732887615,0.511302133,0.893982808,0.445717924,0.94205667,2020-2021,899675,North Bolivar Consolidated Schl District,Public,Mound Bayou,MS,1120,2020-09-08,Online Only,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Closed indefinitely,No,1/6/2021,0,2,1
383,644,2800187,28133,SUNFLOWER CTY CONS SCHOOL DISTRICT,"Indianola, MS",26940,185,Sunflower,MISSISSIPPI,MS,31.5,16,15464,27.1,16.3,76.1,0.4,22.9,14.7,15.6,2.3,5.3,3.9,11.8,15.6,0.667118951,12.4,0,296.9771964,6407,2.409227341,65,0.033600468,15293,2.1934,554.0479421,821.6493291,2091.813659,38.02461637,0.987583572,0.674307545,0.858643744,0.616364215,0.742438714,0.486787647,0.453040433,0.875517351,2020-2021,899669,Sunflower County Consolidated Schl Dist,Public,Indianola,MS,3972,2020-09-08,Online Only,No,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/8/2020,0,0,0
384,646,2800189,28105,STARKVILLE- OKTIBBEHA CONS DIST,"Starkville, MS",44260,N,Oktibbeha,MISSISSIPPI,MS,30,9.9,22136,9.5,10.7,43.3,0.5,17.5,11.7,8.2,10.3,9,1.9,6.1,10.7,0.28697884,10.7,12.14771623,188.6310495,3362,2.409227341,65,0.033600468,15293,2.1934,901.3560761,303.1466624,2489.844587,107.9809905,0.730659026,0.619229545,0.370582617,0.070678128,0.52913085,0.371219357,0.735116205,0.458771092,2020-2021,899555,Starkville Oktibbeha School District,Public,Starkville,MS,5929,2020-08-24,Hybrid,Yes,Unknown,Yes,Yes,Unknown,Required for middle/high school students only,Yes,Yes,Closed indefinitely,Yes,12/30/2020,1,1,1
385,648,2800191,28025,WEST POINT CONSOLIDATED SCHOOL DIST,"West Point, MS",48500,200,Clay,MISSISSIPPI,MS,23.3,11.3,21076,18.4,11.2,61,0.1,23.3,11.1,14,0.9,17.9,0.6,7.7,1.3,4.038772213,17.4,30.0150075,245.2452452,3927,2.409227341,65,0.033600468,15293,2.1934,1575.121163,353.3925687,2029.483037,48.30444169,0.898121617,0.513849093,0.513530723,0.854823305,0.225405922,0.454950653,0.52785737,0.640241961,2020-2021,899558,West Point Consolidated School District,Public,West Point,MS,3018,2020-08-31,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Unknown,Unknown,Unknown,Yes,1/14/2021,1,1,1
386,653,2800196,28097,WINONA-MONTGOMERY CONSOLIDATED,N,N,N,Montgomery,MISSISSIPPI,MS,27.3,10.3,22913,20.5,9.3,47.8,0.3,22.8,24.2,14.6,0.9,15.7,2.4,6.1,1.2,0.637379878,20.3,0,242.107302,5341,2.409227341,65,0.033600468,15293,2.1934,935.2814277,755.0500098,931.5552069,25.05772053,0.928366762,0.566698504,0.659980898,0.967844635,0.393823623,0.496975486,0.337790513,0.750397962,2020-2021,899635,Winona-Montgomery Consolidated Schl Dist,Public,Winona,MS,449,2020-10-08,Hybrid,Yes,Yes,No,No,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,12/30/2020,1,1,1
387,656,2800360,28095,ABERDEEN SCHOOL DIST,N,N,N,Monroe,MISSISSIPPI,MS,18,6.4,23158,18.9,11.3,33,0.2,22.9,15.5,8.9,0.3,23.6,1.8,6.5,1.3,3.356584821,18.6,25.02293769,353.7992597,6350,2.409227341,65,0.033600468,15293,2.1934,806.3616071,652.9017857,9255.022321,46.84427175,0.760267431,0.435211716,0.58739255,0.876790831,0.370264247,0.913403375,0.517669532,0.782553327,2020-2021,899552,Aberdeen School District,Public,Aberdeen,MS,1240,2020-08-24,Hybrid,Yes,Unknown,Pending,Pending,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/15/2020,1,3,1
388,657,2800390,28003,ALCORN SCHOOL DIST,"Corinth, MS",18420,539,Alcorn,MISSISSIPPI,MS,17.1,8.8,21321,18.5,15.3,17.1,0.9,23.6,21.2,7,1.7,15.9,1.5,4.2,1.7,1.565357719,17.8,64.44337039,534.7879566,6986,2.409227341,65,0.033600468,15293,2.1934,1000.537924,497.5793437,3797.740721,92.93970542,0.870741802,0.549824897,0.442852595,0.657433938,0.256287806,0.721426297,0.700413881,0.70805476,2020-2021,899683,Alcorn School District,Public,Corinth,MS,3874,2020-08-05,On Premises,Yes,Yes,No,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,1/26/2021,1,2,1
389,658,2800420,28005,AMITE COUNTY SCHOOL DISTRICT,N,N,N,Amite,MISSISSIPPI,MS,24.3,8.2,20380,20.3,15.1,42.6,0.2,20.8,19.4,9,0.2,32.9,1.9,7.3,0.9,4.082451075,22.2,0,198.8387815,5829,2.409227341,65,0.033600468,15293,2.1934,954.443375,481.2319538,3288.418351,17.07711479,0.94078319,0.495065266,0.654568609,0.94078319,0.447309774,0.640560331,0.254059217,0.759312321,2020-2021,899575,Amite County School District,Public,Liberty,MS,1237,2020-09-08,On Premises,Yes,Unknown,Unknown,Unknown,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/15/2020,1,1,1
390,659,2800450,28095,AMORY SCHOOL DIST,N,N,N,Monroe,MISSISSIPPI,MS,18,6.4,23158,18.9,11.3,33,0.2,22.9,15.5,8.9,0.3,23.6,1.8,6.5,1.3,3.356584821,18.6,25.02293769,353.7992597,6350,2.409227341,65,0.033600468,15293,2.1934,806.3616071,652.9017857,9255.022321,46.84427175,0.760267431,0.435211716,0.58739255,0.876790831,0.370264247,0.913403375,0.517669532,0.782553327,2020-2021,899678,Amory School District,Public,Amory,MS,2135,2020-08-10,Hybrid,Yes,Unknown,Unknown,Yes,Required for all staff,Required for all students,Yes,Yes,Closed 1-5 days,Yes,9/15/2020,1,3,1
391,660,2800510,28007,ATTALA CO SCHOOL DIST,N,N,N,Attala,MISSISSIPPI,MS,23.1,10.5,20936,23.4,11.1,46.2,0.4,25.5,22.2,10.9,2,22.7,3.4,10.2,1.9,3.917980733,18.7,0,130.2422506,5679,2.409227341,65,0.033600468,15293,2.1934,877.2401916,425.1654916,2470.265325,25.28176949,0.931550462,0.600445718,0.993632601,0.919452404,0.597580388,0.446354664,0.341292582,0.879019421,2020-2021,899648,Attala County School District,Public,Kosciusko,MS,1410,2020-08-17,On Premises,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Unknown,Closed 6-14 days,Yes,10/5/2020,1,2,1
392,661,2800540,28081,BALDWYN SCHOOL DISTRICT,"Tupelo, MS",46180,539,Lee,MISSISSIPPI,MS,15.9,6.4,25467,16.2,11.6,34.1,0.8,25.6,15.8,10.9,7.7,12.1,4.3,6.1,1.1,1.473237944,14.2,49.5049505,755.471356,4849,2.409227341,65,0.033600468,15293,2.1934,935.0526998,462.8157569,13451.09816,188.720633,0.743712194,0.653295129,0.879019421,0.686087233,0.210124164,0.879337791,0.818529131,0.889843999,2020-2021,899679,Baldwyn Public School District,Public,Baldwyn,MS,595,2020-09-08,On Premises,No,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/29/2020,1,4,1
393,662,2800570,28045,BAY ST LOUIS WAVELAND SCHOOL DIST,"Gulfport-Biloxi, MS",25060,N,Hancock,MISSISSIPPI,MS,17.9,8.2,26659,13.4,14.4,15.3,0.2,21.3,19.3,11.4,3.8,11.6,1.8,5.6,0.7,0.568023493,19.2,12.96540398,207.2791563,6207,2.409227341,65,0.033600468,15293,2.1934,883.1157696,304.3748526,4006.173236,98.43160252,0.912448265,0.29672079,0.452722063,0.781916587,0.390003184,0.557784145,0.714740528,0.678446355,2020-2021,899597,Bay St Louis-Waveland School District,Public,Bay Saint Louis,MS,1880,2020-09-08,On Premises,Unknown,Yes,Unknown,Pending,Required for all staff,Unknown,Pending,Yes,Unknown,Yes,11/13/2020,1,1,1
394,663,2800600,28009,BENTON CO SCHOOL DIST,N,N,N,Benton,MISSISSIPPI,MS,23.4,8.6,20363,30.1,15.9,39.6,0.7,21.8,18.5,6.7,0.2,30.1,1.5,3.3,1,3.404822489,17.6,0,0,5655,2.409227341,65,0.033600468,15293,2.1934,654.3075245,0,1466.133527,20.29678398,0.973893664,0.663801337,0.283985992,0.853549825,0.669531996,0.095510984,0.287806431,0.58834766,2020-2021,899712,Benton County School District,Public,Ashland,MS,1521,2020-08-06,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Unknown,Yes,10/19/2020,1,1,1
395,664,2800630,28047,BILOXI PUBLIC SCHOOL DIST,"Gulfport-Biloxi, MS",25060,N,Harrison,MISSISSIPPI,MS,20.1,9.6,24445,12.9,15.8,35.8,1.5,24.2,15.7,12.5,12.6,8,2.9,6.4,2.4,0.534975768,14,28.43020385,449.3739305,6416,2.409227341,65,0.033600468,15293,2.1934,1169.149073,319.8010127,2357.545429,353.2275097,0.922317733,0.778096148,0.846227316,0.571792423,0.435211716,0.439987265,0.885386819,0.892390958,2020-2021,899598,Biloxi Public School District,Public,Biloxi,MS,6469,2020-08-05,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Unknown,Unknown,Closed indefinitely,Yes,12/30/2020,1,4,1
396,665,2800750,28011,CLEVELAND SCHOOL DIST,"Cleveland, MS",17380,185,Bolivar,MISSISSIPPI,MS,34.6,10.5,17713,23.1,14.6,67.5,0.3,25,19.4,16.1,3.5,9.3,1.7,12.8,4.7,1.589347079,14.5,24.15386009,495.1092863,7889,2.409227341,65,0.033600468,15293,2.1934,1853.215513,849.9018164,2881.07511,37.177442,0.973256925,0.617319325,0.961795606,0.732887615,0.511302133,0.893982808,0.445717924,0.94205667,2020-2021,899700,Cleveland School District,Public,Cleveland,MS,3318,2020-09-08,Hybrid,Yes,Unknown,Yes,Unknown,Required for all staff,Required for all students,Yes,Yes,Closed indefinitely,Yes,10/15/2020,1,2,1
397,666,2800820,28117,BOONEVILLE SCHOOL DIST,"Tupelo, MS",46180,539,Prentiss,MISSISSIPPI,MS,23.6,7.2,19693,21.3,12.6,17.4,0.3,22.6,22,7.9,1,15.8,2.9,7.4,4.5,1.356466877,17.5,43.32584978,448.5363551,6419,2.409227341,65,0.033600468,15293,2.1934,970.0315457,457.4132492,4554.416404,61.11059668,0.875835721,0.362941738,0.808022923,0.700732251,0.320598535,0.744030564,0.593123209,0.768545049,2020-2021,899681,Booneville School District,Public,Booneville,MS,1275,2020-08-08,Online Only,Yes,Yes,No,No,Required for all staff,Required for all students,Yes,No,Never closed,Yes,10/14/2020,0,1,1
398,667,2800840,28085,BROOKHAVEN SCHOOL DIST,"Brookhaven, MS",15020,298,Lincoln,MISSISSIPPI,MS,22,7.4,21892,13.4,13.1,32.8,0.1,24.3,15.6,10.6,0.9,27.8,2.1,6.2,2,2.282760223,16.3,14.47513172,281.7622951,5333,2.409227341,65,0.033600468,15293,2.1934,926.4637546,606.9934944,4161.826208,58.74449859,0.794333015,0.388411334,0.809296402,0.698185291,0.392550143,0.794969755,0.582935371,0.781916587,2020-2021,899573,Brookhaven School District,Public,Brookhaven,MS,3572,2020-08-31,Hybrid,Yes,Unknown,No,Yes,Required for all staff,Required for all students,Yes,Yes,Closed 6-14 days,Yes,1/21/2021,1,1,1
399,668,2800870,28013,CALHOUN CO SCHOOL DIST,N,N,N,Calhoun,MISSISSIPPI,MS,25.1,7.2,19099,22.9,11.9,35.3,1.1,23.9,22.2,11.8,1,18.7,3.6,8.7,1.7,4.261890056,18,0,169.5950071,4389,2.409227341,65,0.033600468,15293,2.1934,967.6755199,761.7871114,4152.082904,24.84089011,0.879337791,0.724291627,0.972938555,0.891117479,0.452403693,0.885386819,0.335880293,0.944285259,2020-2021,899665,Calhoun County Schools,Public,Pittsboro,MS,2865,2020-08-24,Online Only,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,No,10/16/2020,0,0,0
400,670,2800930,28015,CARROLL COUNTY SCHOOL DIST,"Greenwood, MS",24900,N,Carroll,MISSISSIPPI,MS,14.8,9.8,22567,18.3,8.4,35.7,0.1,19.4,19.5,4.8,0.1,28.6,3.7,4.7,1.6,2.714976799,22.2,0,0,5366,2.409227341,65,0.033600468,15293,2.1934,845.2956857,0,1352.552078,16.12154361,0.669850366,0.407195161,0.425342248,0.953517988,0.416109519,0.130531678,0.245781598,0.403693091,2020-2021,899660,Carroll County School District,Public,Carrollton,MS,1010,2020-08-13,Hybrid,Yes,Unknown,Unknown,Unknown,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,1/6/2021,1,1,1
401,671,2800960,28017,CHICKASAW CO SCHOOL DIST,N,N,N,Chickasaw,MISSISSIPPI,MS,21.2,5.8,19556,27.7,14,50.1,0.8,24.9,16.5,13.1,0.6,25.2,2,9.2,2.2,2.401759361,16.2,0,478.5234135,5445,2.409227341,65,0.033600468,15293,2.1934,2563.805776,648.1856589,11759.93981,34.43529085,0.827761859,0.749124483,0.914358485,0.810251512,0.463228271,0.983763133,0.420248329,0.950652658,2020-2021,899652,Chickasaw County School District,Public,Houlka,MS,503,2020-08-19,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/29/2020,1,2,1
402,672,2800990,28019,CHOCTAW CO SCHOOL DIST,N,N,N,Choctaw,MISSISSIPPI,MS,23.3,8.9,20589,19.6,8.5,32.5,0,22.2,25.9,5.9,1.5,24,2.8,7.7,1.9,6.153106598,20.9,0,298.1514609,4949,2.409227341,65,0.033600468,15293,2.1934,1711.092417,612.9071025,3785.602692,19.89737795,0.796879975,0.344794651,0.854504935,0.88188475,0.325055715,0.868513212,0.283667622,0.751671442,2020-2021,899554,Choctaw County School District,Public,Ackerman,MS,1565,2020-08-12,Hybrid,Yes,Yes,Yes,Yes,Not required,Not required,Yes,Yes,Unknown,Yes,10/20/2020,1,1,1
403,673,2801020,28021,CLAIBORNE CO SCHOOL DIST,N,N,N,Claiborne,MISSISSIPPI,MS,44,15.6,13503,22.6,16.3,88.3,0.4,21.8,14.6,15.7,5,37.8,5.7,10.4,8,4.265350877,15.3,0,324.5106987,8373,2.409227341,65,0.033600468,15293,2.1934,811.4035088,690.7894737,1644.736842,18.71094812,0.982808023,0.684177014,0.99713467,0.611907036,0.70646291,0.482330468,0.268704234,0.853549825,2020-2021,899619,Claiborne County School District,Public,Port Gibson,MS,1942,2020-08-17,Hybrid,Yes,Unknown,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/28/2020,1,1,1
404,674,2801050,28027,CLARKSDALE MUNICIPAL SCHOOL DIST,"Clarksdale, MS",17260,N,Coahoma,MISSISSIPPI,MS,34,17.9,17518,21.3,12.9,78.8,0.1,27.5,14.2,16.2,3.4,9.2,1.9,12.7,3.2,2.113267793,14.1,41.15903852,720.7135462,6703,2.409227341,65,0.033600468,15293,2.1934,1411.64608,432.7367448,3159.39837,43.08144015,0.960522127,0.542820758,0.933779051,0.749761223,0.367717287,0.669531996,0.488061127,0.848137536,2020-2021,899715,Clarksdale Municipal School District,Public,Clarksdale,MS,2590,2020-08-17,Online Only,Unknown,Pending,Pending,Pending,Unknown,Unknown,Yes,Yes,Unknown,Unknown,11/5/2020,0,0,0
405,675,2801090,28049,CLINTON PUBLIC SCHOOL DIST,"Jackson, MS",27140,298,Hinds,MISSISSIPPI,MS,22.2,9.5,23114,13,12.4,75.1,0.7,24.7,12.2,14.7,7.7,4.1,2.9,7.8,3.8,3.037961071,13.1,89.62010121,1022.814727,5872,2.409227341,65,0.033600468,15293,2.1934,835.4909957,448.7662031,3239.80246,277.9743665,0.864374403,0.774594078,0.922954473,0.640241961,0.336198663,0.553645336,0.863100923,0.909901305,2020-2021,899640,Clinton Public School District,Public,Clinton,MS,5698,2020-08-13,Hybrid,Yes,Unknown,Yes,Unknown,Required for all staff,Required for all students,Yes,No,Closed indefinitely,Yes,12/30/2020,1,3,1
406,678,2801140,28161,COFFEEVILLE SCHOOL DIST,N,N,N,Yalobusha,MISSISSIPPI,MS,16.2,4.4,21140,16.9,13.1,41.9,0,22.9,16.7,9,1.2,26.6,3.1,7.4,1.6,1.296191933,19.1,0,202.9189105,8749,2.409227341,65,0.033600468,15293,2.1934,893.6478544,780.9355124,2270.348603,26.58886324,0.518624642,0.403693091,0.76249602,0.985354982,0.637058262,0.672078956,0.35402738,0.746259153,2020-2021,899662,Coffeeville School District,Public,Coffeeville,MS,576,2020-08-06,Online Only,No,Pending,Pending,Pending,Required for all staff,Not required,No,No,Never closed,No,12/14/2020,0,1,1
407,686,2801200,28087,COLUMBUS MUNICIPAL SCHOOL DIST,"Columbus, MS",18060,200,Lowndes,MISSISSIPPI,MS,22.1,9.2,24499,14.2,12.7,48.1,0.6,23.9,12.8,12.9,4,10.8,1.5,6.9,3,3.159648031,15,30.22264012,519.7848256,3809,2.409227341,65,0.033600468,15293,2.1934,1409.896193,491.2764776,6697.848142,117.5938179,0.919134034,0.683858644,0.815982171,0.670168736,0.186883158,0.903533906,0.750716332,0.904170646,2020-2021,899551,Columbus Municipal School District,Public,Columbus,MS,4853,2020-08-06,Hybrid,Yes,Yes,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,10/27/2020,1,1,1
408,687,2801220,28029,COPIAH CO SCHOOL DIST,"Jackson, MS",27140,298,Copiah,MISSISSIPPI,MS,24,10.6,19434,20.1,14.7,55.9,0.9,23.4,14.4,11.4,0.1,28.3,3.7,7.4,3.6,2.381532676,16.4,0,85.56662217,6142,2.409227341,65,0.033600468,15293,2.1934,748.5811775,320.3231085,2538.212458,36.95042827,0.951289398,0.784781917,0.898758357,0.852594715,0.725565107,0.328239414,0.441579115,0.914676855,2020-2021,899646,Copiah County School District,Public,Hazlehurst,MS,2973,2020-08-17,Hybrid,Yes,No,Yes,Yes,Required for all staff,Required for all students,Yes,Yes,Never closed,Yes,1/13/2021,1,2,1
